modelo;codigo;color;sku;talle;stock;categoria;producto
Clubmaster Folding 5334;2077;Negro plateado;;Standard (51-21);POR ENTRAR;OPTICAL;ANTEOJOS
Clubmaster Madera 5154M;5561;Madera clasica dorado;101301;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Clubround 4246V;2372;Carey;101304;Standard (49-19);STOCK;OPTICAL;ANTEOJOS
Clubround 4246V;901;Negro dorado;;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Clubround 4246V;2000;Negro plateado;101303;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Erika 4171V;9;Azul;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Erika 4171V;865;Carey;;Standard (54-18);POCO STOCK;OPTICAL;ANTEOJOS
Erika 7046;5365;Carey;101326;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
Erika 7046;5484;Celeste;102014;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
Erika 7046;5364;Negro;101325;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
Erika 7046;5486;Violeta;101327;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
Erika Full Rim 6375;2982;Bordo dorado;101310;Standard (53-18);POCO STOCK;OPTICAL;ANTEOJOS
Erika Metal 3539V;112;Dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Erika Velvet 4171;0;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Erika Velvet 4171;001/4M;Rojo;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Ferrari 3601V;004;Gunmetal;;Standard (52-21);POCO STOCK;OPTICAL;ANTEOJOS
Ferrari 4228V;901;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Ferrari 4228V;4;Gris;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Ferrari 8313V;4;Gunmetal;;Standard (61-13);POCO STOCK;OPTICAL;ANTEOJOS
Frank Legend 3857V;001;Dorado;101279;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Full Rim 7098;5632;Azul;101339;Standard (48-21);STOCK;OPTICAL;ANTEOJOS
Full Rim 7098;2012;Carey;101338;Standard (48-21);STOCK;OPTICAL;ANTEOJOS
Full Rim 7098;5633;Gris;101340;Standard (48-21);STOCK;OPTICAL;ANTEOJOS
Gatsby I 4256V;701s;Carey;101329;Standard (46-20);STOCK;OPTICAL;ANTEOJOS
Gatsby I 4256V;601s;Negro;101328;Standard (46-20);STOCK;OPTICAL;ANTEOJOS
General 6389;2500;Dorado;101321;Standard (55-16);POCO STOCK;OPTICAL;ANTEOJOS
Hexagonal Scuderia Ferrari 6448M;F029;Dorado;101274;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Hexagonal Scuderia Ferrari 6448M;F030;Gunmetal;101275;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Hexagonal Scuderia Ferrari 6448M;F028;Negro;101276;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Hexagonal Scuderia Ferrari 6448M;F047;Rojo;101277;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Hexagonal Scuderia Ferrari 6448M;F031;Plateado;101278;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Highstreet 2180V;5675;Carey;101314;Standard (51-21);STOCK;OPTICAL;ANTEOJOS
Highstreet 2180V;5571;Azul transparente;101316;Standard (51-21);STOCK;OPTICAL;ANTEOJOS
Highstreet 2180V;2000;Negro;101315;Standard (51-21);POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 2180V;6166;Marron claro;;Standard (51-21);POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 2180V;6229;Rosa;;Standard (51-21);POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4253V;2000;Negro plateado;;Standard (53-21);POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4253V;6;Celeste;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4259;001/4M;Azul;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4259V;601;Negro;;Standard;STOCK;OPTICAL;ANTEOJOS
Highstreet 4259V;6166;Rosa;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4259V;902;Carey;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Highstreet 4279V;901;Negro;;Standard (51-21);POCO STOCK;OPTICAL;ANTEOJOS
Justin 4165V;2000;Negro mate;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Justin 4165V;6028/55;Verde;;Standard (54-16);POCO STOCK;OPTICAL;ANTEOJOS
Justin 4165V;6027;Marron mix;;Standard (54-16);POCO STOCK;OPTICAL;ANTEOJOS
Liteforce 4195V;6248;Azul negro;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Marshal 3648V;001;Dorado;;Standard;STOCK;OPTICAL;ANTEOJOS
Marshal 3648V;002;Negro;;Standard;STOCK;OPTICAL;ANTEOJOS
Marshal 3648V;001;Carey Dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
New Wayfarer 5184;2012;Carey;101292;Standard (52-18);POR ENTRAR;OPTICAL;ANTEOJOS
New Wayfarer 5184;2000;Negro;101291;Standard (52-18);POR ENTRAR;OPTICAL;ANTEOJOS
Nina 4314V;901;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Octagon 1972V;2501;Plateado;101271;Standard (51-19);POCO STOCK;OPTICAL;ANTEOJOS
Octagon 1972V;2509;Negro;101272;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Octagon 1972V;2943;Bronce Rosado;101273;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Octagonal 3556V;001;Dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Olympian 3119V;001;Dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Outdoorsman 3030V;2;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Outdoorsman 3422q;001/4M;Plateado;;Small (55);STOCK;OPTICAL;ANTEOJOS
Oval 1970V;3086;Dorado;101269;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Oval 1970V;2943;Bronce Rosado;101270;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Oval 3547v;2500;Dorado;101320;Standard (48-21);STOCK;OPTICAL;ANTEOJOS
RBN 6414;2979;Dorado azul;101285;Standard (55-18);POCO STOCK;OPTICAL;ANTEOJOS
RBN3364V;004;Gunmetal;;Large;POCO STOCK;OPTICAL;ANTEOJOS
RBN4279;001/4M;Carey;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
RBN4286v;6166;Marron Claro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
RBN5298;2000;Negro;101330;Standard (51-17);STOCK;OPTICAL;ANTEOJOS
RBN7075;5200;Carey;101334;Standard (49-20);STOCK;OPTICAL;ANTEOJOS
RBN7075;5543;Marron transparente;101335;Standard (49-20);STOCK;OPTICAL;ANTEOJOS
RBN7075;2000;Negro;101333;Standard (49-20);STOCK;OPTICAL;ANTEOJOS
RBN7088;2077;Negro;101336;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
RBN7088;5617;Violeta;101337;Standard (54-18);STOCK;OPTICAL;ANTEOJOS
RBN7110;2012;Carey;101342;Standard (46-20);STOCK;OPTICAL;ANTEOJOS
RBN7110;2000;Negro;101341;Standard (46-20);STOCK;OPTICAL;ANTEOJOS
RBN7111;2012;Carey;101344;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
RBN7111;2000;Negro;101343;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Rectangle 1969V;2943;Bronce Rosado;101266;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Rectangle 1969V;2501;Plateado;101267;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Rectangle 1969V;2509;Negro;101268;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Rectangle 1969V;3086;Dorado;101265;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
3546V;0;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round 3747V;2500;Dorado;101307;Small (47-21);STOCK;OPTICAL;ANTEOJOS
Round 3747V;2500;Dorado;101307;Standard (50-21);STOCK;OPTICAL;ANTEOJOS
Round 3747V;2760;Negro;101309;Standard (50-21);STOCK;OPTICAL;ANTEOJOS
Round 3747V;2760;Negro;101309;Small (47-21);STOCK;OPTICAL;ANTEOJOS
Round 3747V;2501;Plateado;101308;Small (47-21);STOCK;OPTICAL;ANTEOJOS
Round 3747V;2501;Plateado;101308;Standard (50-21);STOCK;OPTICAL;ANTEOJOS
Round 4266V;0;Negro mate;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Double Bridge 3647V;001;Dorado blanco;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Double Bridge 3647V;001;Dorado marron;;Standard;STOCK;OPTICAL;ANTEOJOS
Round Double Bridge 3647V;001;Dorado carey;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Double Bridge 3647V;001;Dorado azul;;Standard;STOCK;OPTICAL;ANTEOJOS
Round Fleck 2447V;1158;Carey-gunmetal;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Fleck 2447V;901s;Negro mate-dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Fleck 2447V;5494;Carey patilla dorado;101312;Standard (49-21);POR ENTRAR;OPTICAL;ANTEOJOS
Round Fleck 2447V;8032;Marron patilla dorado;101313;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Round Fleck 2447V;2000;Negro patilla plateado;101311;Standard (49-21);STOCK;OPTICAL;ANTEOJOS
Round Folding 3517V;001;Dorado;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Folding 3517V;001;Dorado borde azul;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Round Folding 3532v;2500;Dorado;101317;Standard (47-20);STOCK;OPTICAL;ANTEOJOS
Round Folding 3532v;2502;Gunmetal;101319;Standard (47-20);STOCK;OPTICAL;ANTEOJOS
Round Folding 3532v;2501;Plateado;101318;Standard (47-20);STOCK;OPTICAL;ANTEOJOS
Round Metal 3447V;2500;Dorado;101305;Standard (50-21);STOCK;OPTICAL;ANTEOJOS
Round Metal 3447V;2620;Gunmetal;101306;Standard (50-21);POR ENTRAR;OPTICAL;ANTEOJOS
Round Metal 3447V;2503;Negro;;Standard (50-21);POR ENTRAR;OPTICAL;ANTEOJOS
Round Metal 3447V;2001;Plateado;;Standard (50-21);POR ENTRAR;OPTICAL;ANTEOJOS
Round Shape 3537V;003;Plateado;;Standard (51-19);POCO STOCK;OPTICAL;ANTEOJOS
Round Shape 3546V;2000;Negro dorado;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Round Shape 3546V;2012;Carey;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Round Shape 3546V;2020;Marron;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Round Shape 3546V;004;Bronce;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 6449M;2500;Dorado;101280;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 6449M;2501;Plateado;101281;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 6449M;3080;Verde;101282;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 6449M;2509;Negro;101283;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 6449M;3079;Azul;101284;Standard (51-19);STOCK;OPTICAL;ANTEOJOS
Scuderia Ferrari 8351V;601;Negro;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Shirley 7022;5365;Carey;101331;Standard (52-14);STOCK;OPTICAL;ANTEOJOS
Shirley 7022;5367;Lila Transparente;101332;Standard (52-14);STOCK;OPTICAL;ANTEOJOS
Signet 6386;2500;Dorado;101322;Standard (53-18);STOCK;OPTICAL;ANTEOJOS
Square 1971v;2500;Dorado;101286;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Square 1971v;2501;Plateado;101287;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Square 1971v;2943;Bronce rosado;101288;Standard (54-19);STOCK;OPTICAL;ANTEOJOS
Square 1973V;901;Negro;;Standard;STOCK;OPTICAL;ANTEOJOS
Square 1973V;954;Carey;;Standard;STOCK;OPTICAL;ANTEOJOS
Titanio 8683;1026;Gunmetal;102015;Standard;STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;0;Carey brillo;;Small;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;0;Carey brillo;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;954/r;lighting carey;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;1002;Negro int naranja;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;1012;Negro int blue on text;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;6066;Negro patilla camuflada;;Large;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;1001;Negro interior celeste;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;901S;Negro mate;;Standard;STOCK;OPTICAL;ANTEOJOS
Wayfarer 2140V;001/4M;Transparente;;Standard;STOCK;OPTICAL;ANTEOJOS
Wayfarer 5121;2012;Carey;101290;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Wayfarer 5121;2000;Negro;101289;Standard (50-22);POR ENTRAR;OPTICAL;ANTEOJOS
Wayfarer 5121;1016;Negro int red on text;;Large (54-22);STOCK;OPTICAL;ANTEOJOS
Wayfarer 5121;1015;Negro int white on text;;Large (54-22);STOCK;OPTICAL;ANTEOJOS
Wayfarer Folding 4105V;622s;Negro mate;;Standard (50-22);POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer Folding 4105V;710;Carey;;Standard;POCO STOCK;OPTICAL;ANTEOJOS
Wayfarer Ice Pop 2140;50/22/150;Green transparente;;Standard (50-22);STOCK;OPTICAL;ANTEOJOS
Wayfarer Ice Pop 2140;001/4M;Citrus Amarillo;;Standard;STOCK;OPTICAL;ANTEOJOS
RBN4184;601/32;Negro/gris degrade;;Standard (54-17);STOCK;OTROS MODELOS;ANTEOJOS
RBN4221;6169/3R;Verde/verde espejado polarizado;;Standard (50-19);STOCK;OTROS MODELOS;ANTEOJOS
RBN4285;601/8g;Negro/gris degrade;;Standard (55-20);STOCK;OTROS MODELOS;ANTEOJOS
RBN4285;601/9a;Negro/verde;;Standard (55-20);STOCK;OTROS MODELOS;ANTEOJOS
RBN4286;710/73;Carey/marron liso;;Standard (55-21);STOCK;OTROS MODELOS;ANTEOJOS
RBN4286;6166/B8;Marron claro/plateado espejado;;Standard (55-21);STOCK;OTROS MODELOS;ANTEOJOS
Wayfarer Meteor 2168;701;Carey/marron liso;101001;Standard (50-20);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Meteor 2168;901/71;Negro/gris degrade;101000;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor 2168;901/31;Negro/verde;100999;Standard (50-20);POR ENTRAR;WAYFARER;ANTEOJOS
Oval 1970;9150/B1;Dorado/gris liso;100873;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 1970;9147/51;Dorado/marron degrade;100874;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 1970;9149/3F;Plateado/gris degrade;100876;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 1970;9149/31;Plateado/verde;100878;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 1970;9147/AF;Dorado/verde;100875;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 1970;9149/82;Negro/verde;100879;Standard (54-19);STOCK;OVAL;ANTEOJOS
Oval 3547N;001/90;Dorado/azul espejado;100859;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval 3547N;001/80;Dorado/lila espejado;100860;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval 3547N;001/30;Dorado/plateado espejado;100858;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval 3547N;001/z2;Dorado/rosa espejado;100861;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval 3547N;001;Dorado/verde;100852;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval 3547N;001/3f;Dorado/azul degrade;100853;Standard (51-21);POR ENTRAR;OVAL;ANTEOJOS
Oval 3547N;004/51;Gunmetal/marron degrade;100854;Standard (51-21);POCO STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;9123/3M;Dorado/azul degrade;100870;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;9124/43;Dorado-marron/marron degrade;100868;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;9125/A5;Dorado-rosa/marron degrade;100869;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;9121/31;Dorado/verde;100867;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;004/71;Gunmetal/gris degrade;100872;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Double Bridge 3847N;9120/31;Negro/verde;100871;Standard (52-23);STOCK;OVAL;ANTEOJOS
Oval Evolve 3547;9131/4C;Dorado/verde fotocromado;100862;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval Evolve 3547;9131/0Z;Dorado/amarillo fotocromatico;100864;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval Evolve 3547;9031/0X;Dorado/rosa fotocromado;100865;Standard (51-21);STOCK;OVAL;ANTEOJOS
Oval Evolve 3547;9131/0S;Bronce/marron claro fotocromado;100866;Standard (51-21);CONSULTAR;OVAL;ANTEOJOS
Oval Evolve 3547;9131/0Y;Dorado/azul claro fotocromado;100863;Standard (51-21);STOCK;OVAL;ANTEOJOS
Beat 3594;9013/73;Dorado/marron liso;100250;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9113/F7;Dorado azul/celeste liso;100253;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9093/C8;Dorado blanco/rojo liso;100254;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9115/S0;Dorado marron/marron degrade;100251;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9114/U0;Dorado negro/gris degrade;100252;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9116/71;Plateado/verde;100255;Standard (53-20);STOCK;ROUND;ANTEOJOS
Beat 3594;9112/D1;Plateado bordo/violeta;100256;Standard (53-20);STOCK;ROUND;ANTEOJOS
Round 3540;198/7X;Bronce rosado/azul espejado;100291;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3540;198/8B;Bronce rosado/lila espejado;100289;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3540;198/9U;Bronce rosado/plateado espejado;100288;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3540;198/7Y;Bronce rosado/rosa espejado;100290;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3540;001/51;Dorado/marron degrade;100287;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3540;001;Dorado/verde;100286;Standard (56-18);STOCK;ROUND;ANTEOJOS
Round 3578;9036/a8;Azul/verde;100302;Standard (50-22);STOCK;ROUND;ANTEOJOS
Round 3578;9009/13;Marron/marron degrade;100304;Standard (50-22);STOCK;ROUND;ANTEOJOS
Round 3578;9011/a7;Marron/verde degrade espejado;100305;Standard (50-22);STOCK;ROUND;ANTEOJOS
Round 3578;186/b1;Negro/rosa degrade;100303;Standard (50-22);STOCK;ROUND;ANTEOJOS
Round 3578;187/11;Negro/gris degrade;100301;Standard (50-22);CONSULTAR;ROUND;ANTEOJOS
Round 3747;9035/3F;Bronce copper/azul degrade;100294;Small (47-21);STOCK;ROUND;ANTEOJOS
Round 3747;001;Dorado/verde;100292;Small (47-21);STOCK;ROUND;ANTEOJOS
Round 3747;153/71;Negro/gris degrade;100293;Small (47-21);STOCK;ROUND;ANTEOJOS
